"","years","technology","scenario","capacity","generation","retirement","cap.change","investment","CAPEX","FOM","VOM","Fuel","annual.capex","annual.FOM","annual.VOM","annual.Fuel","annual.opex"
"1087",2034,"Coal","95% by 2050",151536.1,468424.1,1861.35,-1990.64999999999,0,2756.43114805889,68.2,7.35,16.6246286149312,0,10334762.02,3442917.135,7787376.69678339,21565055.8517834
"1088",2034,"Coal","Reference",151863.7,616885.76,1868.95,-1990.64999999999,0,2756.43114805889,68.2,7.35,16.6246286149312,0,10357104.34,4534110.336,10255496.6578396,25146711.3338396
"1089",2034,"Coal","95% by 2035",69483.9,320.9664,31443.5533025961,-31401.45,42.1033025961042,2756.43114805889,68.2,7.35,16.6246286149312,116054.85471205,4738801.98,2359.10304,5335.94719787145,4746497.03023787
"1090",2034,"CSP","95% by 2035",1005,2047.6116,0,0,0,4327.11289581878,50.4469883422375,2.8854875,0,0,50699.2232839487,5908.357676655,0,56607.5809606037
"1091",2034,"CSP","Reference",1005,2072.5162,0,0,0,4327.11289581878,50.4469883422375,2.8854875,0,0,50699.2232839487,5980.2195886475,0,56679.4428725962
"1092",2034,"CSP","95% by 2050",1005,2081.6326,0,0,0,4327.11289581878,50.4469883422375,2.8854875,0,0,50699.2232839487,6006.5248468925,0,56705.7481308412
"1093",2034,"Gas CC","Reference",316847.9,1264394.2,859.499999999999,2237.45000000001,3096.95000000001,981.331291502571,27.3,1.74,23.5361320235756,3039133.9432189,8649947.67,2200045.908,29758948.8210433,40608942.3990433
"1094",2034,"Gas CC","95% by 2050",311660.7,1243159.9,859.499999999999,521.950000000012,1381.45000000001,981.331291502571,27.3,1.74,23.5361320235756,1355660.11264624,8508337.11,2163098.226,29259175.532815,39930610.868815
"1095",2034,"Gas CC","95% by 2035",301595.8,688351.17,859.499999999999,-556.5,302.999999999999,981.331291502571,27.3,1.74,23.5361320235756,297343.381325278,8233565.34,1197731.0358,16201124.0157027,25632420.3915027
"1096",2034,"Gas CC CCS","95% by 2035",0,0,0,0,0,2049.28288694783,62.2,5.48,27.6917303339882,0,0,0,0,0
"1097",2034,"Gas CC CCS","95% by 2050",0,0,0,0,0,2049.28288694783,62.2,5.48,27.6917303339882,0,0,0,0,0
"1098",2034,"Gas CC CCS","Reference",0,0,0,0,0,2049.28288694783,62.2,5.48,27.6917303339882,0,0,0,0,0
"1099",2034,"Gas CT","95% by 2035",164622,11683.2984,2406.52274900918,-2077.85000000001,328.672749009174,827.82695540161,20.9,4.94,34.9732211787819,272084.161135742,3440599.8,57715.494096,408602.579040909,3906917.87313691
"1100",2034,"Gas CT","95% by 2050",165245.6,17396.7985,1909.1,-1903.69999999998,5.40000000001737,827.82695540161,20.9,4.94,34.9732211787819,4470.26555918307,3453633.04,85940.18459,608422.081743201,4147995.3063332
"1101",2034,"Gas CT","Reference",166354.7,17143.7365,1909.1,-1516,393.1,827.82695540161,20.9,4.94,34.9732211787819,325418.776168373,3476813.23,84690.05831,599571.688445256,4161074.97675526
"1102",2034,"Geothermal","Reference",3823.6,28473.404,0,22.1500000000001,22.1500000000001,5439.99267300298,127.575667709165,0,0,120495.837707017,487798.323052763,0,0,487798.323052763
"1103",2034,"Geothermal","95% by 2035",4699.4,34903.21,0,109.4,109.4,5439.99267300298,127.575667709165,0,0,595135.198426524,599529.09283245,0,0,599529.09283245
"1104",2034,"Geothermal","95% by 2050",3823.6,28472.852,0,22.1500000000001,22.1500000000001,5439.99267300298,127.575667709165,0,0,120495.837707017,487798.323052763,0,0,487798.323052763
"1105",2034,"Hydro","Reference",79505.1,281620.7,0,5.60000000000582,5.60000000000582,2528.24936717192,63.25971,0,0,14158.1964561775,5029469.569521,0,0,5029469.569521
"1106",2034,"Hydro","95% by 2035",79757.5,257095.38,0,67.1000000000058,67.1000000000058,2528.24936717192,63.25971,0,0,169645.532537251,5045436.320325,0,0,5045436.320325
"1107",2034,"Hydro","95% by 2050",79513.7,280404.7,0,19.4000000000087,19.4000000000087,2528.24936717192,63.25971,0,0,49048.0377231573,5030013.603027,0,0,5030013.603027
"1108",2034,"Nuclear","95% by 2050",92091.6,735168.2,0,0,0,6653.23374440961,144.97233201581,2.35177865612648,7.30660898715415,0,13350734.0110672,1728952.88142292,5371586.57718994,20451273.46968
"1109",2034,"Nuclear","Reference",92091.6,735192.6,0,0,0,6653.23374440961,144.97233201581,2.35177865612648,7.30660898715415,0,13350734.0110672,1729010.26482213,5371764.85844923,20451509.1343385
"1110",2034,"Nuclear","95% by 2035",92091.6,732023.94,0,0,0,6653.23374440961,144.97233201581,2.35177865612648,7.30660898715415,0,13350734.0110672,1721558.27786561,5348612.69881599,20420904.9877488
"1111",2034,"PHS","95% by 2035",35315.4,47840.04,0,4061.85,4061.85,2528.24936717192,63.25971,0,0,10269369.6920473,2234041.962534,0,0,2234041.962534
"1112",2034,"PHS","95% by 2050",30423.3,30952.484,0,1279.3,1279.3,2528.24936717192,63.25971,0,0,3234389.41542304,1924569.135243,0,0,1924569.135243
"1113",2034,"PHS","Reference",30512.2,30489.002,0,1113.9,1113.9,2528.24936717192,63.25971,0,0,2816216.9700928,1930192.923462,0,0,1930192.923462
"1114",2034,"PV dist","Reference",90262.4,129919.54,0,4505.60000000001,4505.60000000001,927.048118226345,12.3800500012598,0,0,4176908.00148063,1117453.02523371,0,0,1117453.02523371
"1115",2034,"PV dist","95% by 2035",90262.4,126186.75,0,4505.60000000001,4505.60000000001,927.048118226345,12.3800500012598,0,0,4176908.00148063,1117453.02523371,0,0,1117453.02523371
"1116",2034,"PV dist","95% by 2050",90262.4,129890.28,0,4505.60000000001,4505.60000000001,927.048118226345,12.3800500012598,0,0,4176908.00148063,1117453.02523371,0,0,1117453.02523371
"1117",2034,"PV utility","95% by 2035",502250.3,1074492.8,314.232535658269,67970.35,68284.5825356583,748.254501467446,16.3013692430742,0,0,51094246.2631317,8187367.59274479,0,0,8187367.59274479
"1118",2034,"PV utility","95% by 2050",258256.3,587876,189.734082182682,11838.7,12028.4340821827,748.254501467446,16.3013692430742,0,0,9000329.94759765,4209931.30565014,0,0,4209931.30565014
"1119",2034,"PV utility","Reference",236427.7,547370.3,123.892331471587,10275.75,10399.6423314716,748.254501467446,16.3013692430742,0,0,7781579.18817502,3854095.23699077,0,0,3854095.23699077
"1120",2034,"Wind off","95% by 2035",28131,104808.44,0,2400,2400,2252.67815332512,81.7005986670966,0,0,5406427.56798029,2298319.54110409,0,0,2298319.54110409
"1121",2034,"Wind off","95% by 2050",28131,104970.49,0,2400,2400,2252.67815332512,81.7005986670966,0,0,5406427.56798029,2298319.54110409,0,0,2298319.54110409
"1122",2034,"Wind off","Reference",28131,104919.416,0,2400,2400,2252.67815332512,81.7005986670966,0,0,5406427.56798029,2298319.54110409,0,0,2298319.54110409
"1123",2034,"Wind on","95% by 2035",416417.1,1431138.6,1132.3,51801.65,52933.95,912,37.7815,0,0,48275762.4,15732862.66365,0,0,15732862.66365
"1124",2034,"Wind on","95% by 2050",225441.4,814609.4,1132.3,13711.8,14844.1,912,37.7815,0,0,13537819.2,8517514.2541,0,0,8517514.2541
"1125",2034,"Wind on","Reference",191668.4,679227.26,1132.3,7523.94999999998,8656.24999999998,912,37.7815,0,0,7894499.99999998,7241519.6546,0,0,7241519.6546
"1126",2035,"Batteries","Reference",55321.8,71157.245,688.5,3048.9,3737.4,735.08795784543,18.3771989461357,0,0,2747317.73365151,1016659.72465833,0,0,1016659.72465833
"1127",2035,"Batteries","95% by 2035",137113.9,226437.49,688.5,21089.2,21777.7,735.08795784543,18.3771989461357,0,0,16008525.0195704,2519769.41858056,0,0,2519769.41858056
"1128",2035,"Batteries","95% by 2050",57967.1,78664.87,688.5,5449.8,6138.3,735.08795784543,18.3771989461357,0,0,4512190.4116426,1065272.92903054,0,0,1065272.92903054
"1129",2035,"Biomass","95% by 2035",6312.2,34134.9295,121.3,708.3,829.6,4011.75413794644,149.833992094862,4.79249011857707,3.19246619489232,3328151.23284037,945782.124901188,163591.312327075,108974.608493783,1218348.04572205
"1130",2035,"Biomass","Reference",5521.25,31716.216,121.3,-82.6499999999996,38.6500000000004,4011.75413794644,149.833992094862,4.79249011857707,3.19246619489232,155054.297431631,827270.928853757,151999.651778656,101252.947409903,1080523.52804232
"1131",2035,"Biomass","95% by 2050",5521.25,31633.139,121.3,-82.6499999999996,38.6500000000004,4011.75413794644,149.833992094862,4.79249011857707,3.19246619489232,155054.297431631,827270.928853757,151601.506077075,100987.72689583,1079860.16182666
"1132",2035,"Coal","95% by 2035",51910.9,160.4832,17117.642289555,-17573,0,2737.27263443207,68.2,7.35,16.5782057288802,0,3540323.38,1179.55152,2660.52350562903,3544163.45502563
"1133",2035,"Coal","95% by 2050",151108.35,441956.88,620.5,-427.75,192.75,2737.27263443207,68.2,7.35,16.5782057288802,527609.300286782,10305589.47,3248383.068,7326852.07993402,20880824.617934
"1134",2035,"Coal","Reference",151421.45,607849.68,632,-442.25,189.75,2737.27263443207,68.2,7.35,16.5782057288802,519397.482383485,10326942.89,4467695.148,10077057.047274,24871695.085274
"1135",2035,"CSP","Reference",1005,2066.1156,0,0,0,4292.23640229396,50.4469883422375,2.8854875,0,0,50699.2232839487,5961.750737355,0,56660.9740213037
"1136",2035,"CSP","95% by 2035",1005,2041.8362,0,0,0,4292.23640229396,50.4469883422375,2.8854875,0,0,50699.2232839487,5891.6928321475,0,56590.9161160962
"1137",2035,"CSP","95% by 2050",1005,2078.9758,0,0,0,4292.23640229396,50.4469883422375,2.8854875,0,0,50699.2232839487,5998.8586837025,0,56698.0819676512
"1138",2035,"Gas CC","95% by 2050",312868.95,1227068.2,428.200000000001,1208.25,1636.45,976.945453328257,27.3,1.74,23.5029626719057,1598722.38709903,8541322.335,2135098.668,28839738.1004825,39516159.1034825
"1139",2035,"Gas CC","95% by 2035",301274.3,570561.665,428.2,-321.5,106.7,976.945453328257,27.3,1.74,23.5029626719057,104240.079870125,8224788.39,992777.2971,13409889.5145154,22627455.2016154
"1140",2035,"Gas CC","Reference",320977.45,1267336.55,428.2,4129.54999999999,4557.74999999999,976.945453328257,27.3,1.74,23.5029626719057,4452673.13990685,8762684.385,2205165.597,29786163.6273917,40754013.6093917
"1141",2035,"Gas CC CCS","95% by 2035",194.45,1017.751,0,194.45,194.45,2015.2926410969,61.7,5.44,27.6527045186641,391873.654061292,11997.565,5536.56544,28143.5676765749,45677.6981165749
"1142",2035,"Gas CC CCS","Reference",0,0,0,0,0,2015.2926410969,61.7,5.44,27.6527045186641,0,0,0,0,0
"1143",2035,"Gas CC CCS","95% by 2050",0,0,0,0,0,2015.2926410969,61.7,5.44,27.6527045186641,0,0,0,0,0
"1144",2035,"Gas CT","95% by 2050",163518.45,16282.45085,1685.85056627909,-1727.14999999999,0,823.441117227297,20.9,4.94,34.9239335952849,0,3417535.605,80435.307199,568647.23225389,4066618.14445289
"1145",2035,"Gas CT","Reference",164709.4,16196.47165,1682.80446986929,-1645.29999999999,37.5044698693016,823.441117227297,20.9,4.94,34.9239335952849,30882.7225701952,3442426.46,80010.569951,565644.500382514,4088081.53033352
"1146",2035,"Gas CT","95% by 2035",161095.95,8080.04485,4261.49582088419,-3526.04999999999,735.445820884202,823.441117227297,20.9,4.94,34.9239335952849,605596.328409033,3366905.355,39915.421559,282186.949788324,3689007.72634732
"1147",2035,"Geothermal","Reference",3845.75,28636.459,0,22.1500000000001,22.1500000000001,5412.79270963797,127.575667709165,0,0,119893.358518482,490624.124092521,0,0,490624.124092521
"1148",2035,"Geothermal","95% by 2050",3845.75,28636.916,0,22.1500000000001,22.1500000000001,5412.79270963797,127.575667709165,0,0,119893.358518482,490624.124092521,0,0,490624.124092521
"1149",2035,"Geothermal","95% by 2035",5843.5,43241.15,0,1144.1,1144.1,5412.79270963797,127.575667709165,0,0,6192776.1390968,745488.414258506,0,0,745488.414258506
"1150",2035,"Hydro","Reference",79508.6,281560,0,3.5,3.5,2528.24940676936,63.25971,0,0,8848.87292369276,5029690.978506,0,0,5029690.978506
"1151",2035,"Hydro","95% by 2050",79521.2,280034.91,0,7.5,7.5,2528.24940676936,63.25971,0,0,18961.8705507702,5030488.050852,0,0,5030488.050852
"1152",2035,"Hydro","95% by 2035",79816.2,246930.32,0,58.6999999999971,58.6999999999971,2528.24940676936,63.25971,0,0,148408.240177354,5049149.665302,0,0,5049149.665302
"1153",2035,"Nuclear","95% by 2050",92091.6,735154.35,0,0,0,6606.39146474453,144.97233201581,2.35177865612648,7.3274053458498,0,13350734.0110672,1728920.30928854,5386773.91421473,20466428.2345704
"1154",2035,"Nuclear","Reference",92091.6,735212.715,0,0,0,6606.39146474453,144.97233201581,2.35177865612648,7.3274053458498,0,13350734.0110672,1729057.5708498,5387201.57822775,20466993.1601447
"1155",2035,"Nuclear","95% by 2035",92091.6,731830.67,0,0,0,6606.39146474453,144.97233201581,2.35177865612648,7.3274053458498,0,13350734.0110672,1721103.74960474,5362419.96361484,20434257.7242867
"1156",2035,"PHS","Reference",31903.45,32307.633,0,1391.25,1391.25,2528.24940676936,63.25971,0,0,3517426.98716786,2018202.9949995,0,0,2018202.9949995
"1157",2035,"PHS","95% by 2035",38740.7,48668.894,0,3425.3,3425.3,2528.24940676936,63.25971,0,0,8660012.69300708,2450725.447197,0,0,2450725.447197
"1158",2035,"PHS","95% by 2050",31484.35,32315.132,0,1061.05,1061.05,2528.24940676936,63.25971,0,0,2682599.03305263,1991690.8505385,0,0,1991690.8505385
"1159",2035,"PV dist","95% by 2035",94548.25,130656.91,0,4285.85000000001,4285.85000000001,916.111325225086,12.2841093060758,0,0,3926315.72321594,1161441.03769818,0,0,1161441.03769818
"1160",2035,"PV dist","95% by 2050",94548.25,135358.99,0,4285.85000000001,4285.85000000001,916.111325225086,12.2841093060758,0,0,3926315.72321594,1161441.03769818,0,0,1161441.03769818
"1161",2035,"PV dist","Reference",94548.25,135467.56,0,4285.85000000001,4285.85000000001,916.111325225086,12.2841093060758,0,0,3926315.72321594,1161441.03769818,0,0,1161441.03769818
"1162",2035,"PV utility","Reference",241212.65,556556.5,162.556329074331,4784.95000000001,4947.50632907434,741.340473600468,16.2172075180281,0,0,3667786.68513729,3911795.60102348,0,0,3911795.60102348
"1163",2035,"PV utility","95% by 2035",533544.8,1129310,808.011116707014,31294.5000000001,32102.5111167071,741.340473600468,16.2172075180281,0,0,23798890.7950239,8652606.7417648,0,0,8652606.7417648
"1164",2035,"PV utility","95% by 2050",272693.75,614790.75,245.736616545307,14437.45,14683.1866165453,741.340473600468,16.2172075180281,0,0,10885240.5202738,4422331.13261928,0,0,4422331.13261928
"1165",2035,"Wind off","Reference",29731,111445.058,0,1600,1600,2219.97237927651,80.7187813353985,0,0,3551955.80684242,2399850.08788273,0,0,2399850.08788273
"1166",2035,"Wind off","95% by 2035",29731,109350.49,0,1600,1600,2219.97237927651,80.7187813353985,0,0,3551955.80684242,2399850.08788273,0,0,2399850.08788273
"1167",2035,"Wind off","95% by 2050",29731,111206.8,0,1600,1600,2219.97237927651,80.7187813353985,0,0,3551955.80684242,2399850.08788273,0,0,2399850.08788273
"1168",2035,"Wind on","Reference",197974.5,706290.63,1252.9,6306.10000000001,7559.00000000001,902.5,37.489375,0,0,6821997.5,7421940.2709375,0,0,7421940.2709375
"1169",2035,"Wind on","95% by 2035",450001.4,1532335.8,1252.9,33584.3,34837.2,902.5,37.489375,0,0,31440573,16870271.235125,0,0,16870271.235125
"1170",2035,"Wind on","95% by 2050",239185.1,862200.73,1252.9,13743.7,14996.6,902.5,37.489375,0,0,13534431.5,8966899.9083125,0,0,8966899.9083125
"1171",2036,"Batteries","95% by 2050",63416.9,87239.83,688.5,5449.8,6138.3,725.286785074157,18.1321696268539,0,0,4452027.87282069,1149885.98800923,0,0,1149885.98800923
"1172",2036,"Batteries","95% by 2035",158203.1,259089.46,688.5,21089.2,21777.7,725.286785074157,18.1321696268539,0,0,15795078.0193095,2868565.44469413,0,0,2868565.44469413
"1173",2036,"Batteries","Reference",58370.7,75506.85,688.5,3048.89999999999,3737.39999999999,725.286785074157,18.1321696268539,0,0,2710686.83053615,1058387.4336382,0,0,1058387.4336382
"1174",2036,"Biomass","95% by 2035",7020.5,39306.553,121.3,708.3,829.6,3981.10820024293,149.833992094862,4.79249011857707,3.19246619489232,3302727.36292154,1051909.54150198,188376.266847826,125484.841690243,1365770.65004005
"1175",2036,"Biomass","95% by 2050",5438.6,31106.412,121.3,-82.6499999999996,38.6500000000004,3981.10820024293,149.833992094862,4.79249011857707,3.19246619489232,153869.831939391,814887.149407116,149077.172134387,99306.1687543928,1063270.4902959
"1176",2036,"Biomass","Reference",5438.6,31245.696,121.3,-82.6499999999996,38.6500000000004,3981.10820024293,149.833992094862,4.79249011857707,3.19246619489232,153869.831939391,814887.149407116,149744.689328063,99750.8282158822,1064382.66695106
"1177",2036,"Coal","Reference",150979.2,598813.6,632,-442.25,189.75,2716.91671370357,68.2,7.35,16.578426345776,515534.946425252,10296781.44,4401279.96,9927387.16244897,24625448.562449
"1178",2036,"Coal","95% by 2035",34337.9,0,17117.642289555,-17573,0,2716.91671370357,68.2,7.35,16.578426345776,0,2341844.78,0,0,2341844.78
"1179",2036,"Coal","95% by 2050",150680.6,415489.66,620.5,-427.75,192.75,2716.91671370357,68.2,7.35,16.578426345776,523685.696566363,10276416.92,3053849.001,6888164.72574151,20218430.6467415
"1180",2036,"CSP","Reference",1005,2059.715,0,0,0,4267.45670116478,50.4469883422375,2.8854875,0,0,50699.2232839487,5943.2818860625,0,56642.5051700112
"1181",2036,"CSP","95% by 2035",1005,2036.0608,0,0,0,4267.45670116478,50.4469883422375,2.8854875,0,0,50699.2232839487,5875.02798764,0,56574.2512715887
"1182",2036,"CSP","95% by 2050",1005,2076.319,0,0,0,4267.45670116478,50.4469883422375,2.8854875,0,0,50699.2232839487,5991.1925205125,0,56690.4158044612
"1183",2036,"Gas CC","95% by 2035",300952.8,452772.16,428.2,-321.5,106.7,971.463155610366,27.3,1.74,23.4843536345776,103655.118703626,8216011.44,787823.5584,10633061.5213316,19636896.5197316
"1184",2036,"Gas CC","95% by 2050",314077.2,1210976.5,428.200000000001,1208.25,1636.45,971.463155610366,27.3,1.74,23.4843536345776,1589750.88099858,8574307.56,2107099.11,28439000.3691631,39120407.0391631
"1185",2036,"Gas CC","Reference",325107,1270278.9,428.2,4129.54999999999,4557.74999999999,971.463155610366,27.3,1.74,23.4843536345776,4427686.19748313,8875421.1,2210285.286,29831678.9021422,40917385.2881422
"1186",2036,"Gas CC CCS","95% by 2035",388.9,2035.502,0,194.45,194.45,1979.10947615882,61.3,5.4,27.6308098231827,384837.837639083,23839.57,10991.7108,56242.568656708,91073.849456708
"1187",2036,"Gas CC CCS","95% by 2050",0,0,0,0,0,1979.10947615882,61.3,5.4,27.6308098231827,0,0,0,0,0
"1188",2036,"Gas CC CCS","Reference",0,0,0,0,0,1979.10947615882,61.3,5.4,27.6308098231827,0,0,0,0,0
"1189",2036,"Gas CT","95% by 2035",157569.9,4476.7913,4261.49582088419,-3526.05000000002,735.445820884172,817.958819509405,20.9,4.94,34.8962817288802,601564.395463543,3293210.91,22115.349022,156223.3704462,3471549.6294682
"1190",2036,"Gas CT","95% by 2050",161791.3,15168.1032,1685.85056627909,-1727.15000000002,0,817.958819509405,20.9,4.94,34.8962817288802,0,3381438.17,74930.429808,529310.402559929,3985679.00236793
"1191",2036,"Gas CT","Reference",163064.1,15249.2068,1682.80446986929,-1645.30000000002,37.5044698692725,817.958819509405,20.9,4.94,34.8962817288802,30677.1119005962,3408039.69,75331.081592,532140.616634756,4015511.38822676
